ï»¿"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary"
"","42725135","OMOP2731934","Ceftazidime 0.907 MG/MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42725136","OMOP2725817","Ceftazidime 0.907 MG/MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43622850","OMOP672073","Ceftazidime 0.907 MG/MG Injectable Solution [CEFTAZIDIME KABI]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","42729158","OMOP2740232","Ceftazidime 0.907 MG/MG Injectable Solution [Ceftazidim Mip]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","42715771","OMOP2726014","Ceftazidime 0.907 MG/MG Injectable Solution [Fortum]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","42730442","OMOP2723070","Ceftazidime 0.907 MG/MG Injectable Solution [Fortum] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","36882503","OMOP1005189","Ceftazidime 0.908 MG/MG","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43695011","OMOP672046","Ceftazidime 0.908 MG/MG [Ceftazidim Dr. Eberth]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43641061","OMOP672101","Ceftazidime 0.908 MG/MG [Ceftazidim Mip]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","36884924","OMOP1002100","Ceftazidime 0.908 MG/MG Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","36887839","OMOP989380","Ceftazidime 0.908 MG/MG Injectable Solution Box of 10","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","36888848","OMOP989113","Ceftazidime 0.908 MG/MG Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43820948","OMOP672045","Ceftazidime 0.908 MG/MG Injectable Solution [Ceftazidim Dr. Eberth]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","43677206","OMOP672051","Ceftazidime 0.908 MG/MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43695012","OMOP672050","Ceftazidime 0.908 MG/MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43730886","OMOP672063","Ceftazidime 0.908 MG/MG Injectable Solution [Ceftazidim Mip]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","36882505","OMOP1002833","Ceftazidime 0.909 MG/MG","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43677209","OMOP672083","Ceftazidime 0.909 MG/MG [Ceftazidim Hexal]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43748786","OMOP672071","Ceftazidime 0.909 MG/MG [Ceftazidim Hikma]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43802812","OMOP672065","Ceftazidime 0.909 MG/MG [Ceftazidim Hospira]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43712860","OMOP672091","Ceftazidime 0.909 MG/MG Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","43677211","OMOP672098","Ceftazidime 0.909 MG/MG Injectable Solution Box of 10","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43586869","OMOP672084","Ceftazidime 0.909 MG/MG Injectable Solution Box of 25","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43586871","OMOP672097","Ceftazidime 0.909 MG/MG Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43712859","OMOP672085","Ceftazidime 0.909 MG/MG Injectable Solution Box of 50","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43586870","OMOP672087","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hexal]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","43677210","OMOP672089","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43659199","OMOP672090","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 25","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43766799","OMOP672088","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43604963","OMOP672099","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 50","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43712856","OMOP672048","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hikma]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","43838971","OMOP672092","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hospira]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","43730887","OMOP672069","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hospira] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43604962","OMOP672079","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hospira] Box of 25","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43857038","OMOP672078","Ceftazidime 0.909 MG/MG Injectable Solution [Ceftazidim Hospira] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42729505","OMOP2740270","Ceftazidime 0.91 MG/MG","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","42730997","OMOP2725591","Ceftazidime 0.91 MG/MG [Ceftazidim Hexal]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","42730996","OMOP2735993","Ceftazidime 0.91 MG/MG [Ceftazidim Hikma]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","42717726","OMOP2737458","Ceftazidime 0.91 MG/MG [Ceftazidim Hospira]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","42728696","OMOP2734033","Ceftazidime 0.91 MG/MG Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","42724669","OMOP2740577","Ceftazidime 0.91 MG/MG Injectable Solution Box of 10","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42718031","OMOP2732777","Ceftazidime 0.91 MG/MG Injectable Solution Box of 25","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42722065","OMOP2729691","Ceftazidime 0.91 MG/MG Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42720698","OMOP2727325","Ceftazidime 0.91 MG/MG Injectable Solution Box of 50","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42711823","OMOP2736955","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hexal]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","42729159","OMOP2723569","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42710491","OMOP2724276","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 25","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42723808","OMOP2722047","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42730443","OMOP2727917","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hexal] Box of 50","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42717137","OMOP2725597","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hikma]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","42719790","OMOP2737845","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hospira]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","42723807","OMOP2723785","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hospira] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42711822","OMOP2742346","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hospira] Box of 25","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","42718505","OMOP2740629","Ceftazidime 0.91 MG/MG Injectable Solution [Ceftazidim Hospira] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44105004","OMOP1099635","Ceftazidime 10000 MG","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44068093","OMOP1062724","Ceftazidime 10000 MG [Ceptaz]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44097640","OMOP1092271","Ceftazidime 10000 MG Injectable Suspension","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","44110481","OMOP1105112","Ceftazidime 10000 MG Injectable Suspension Box of 6","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44048184","OMOP1042815","Ceftazidime 10000 MG Injectable Suspension [Ceptaz]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","44061161","OMOP1055792","Ceftazidime 10000 MG Injectable Suspension [Ceptaz] Box of 6","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44051295","OMOP1045926","Ceftazidime 10000 MG Injectable Suspension [Ceptaz] Box of 6 by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44077027","OMOP1071658","Ceftazidime 10000 MG Injectable Suspension [Ceptaz] by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40025018","345840","Ceftazidime 1000 MG","Clinical Drug Comp","Non-Standard","0","0","Drug","RxNorm"
"","40829672","OMOP2027634","Ceftazidime 1000 MG [Ceftazidim]","Branded Drug Comp","Non-Standard","0","0","Drug","RxNorm Extension"
"","40923123","OMOP2121085","Ceftazidime 1000 MG [Ceftazidim Actavis]","Branded Drug Comp","Non-Standard","0","0","Drug","RxNorm Extension"
"","41266518","OMOP2464480","Ceftazidime 1000 MG [Ceftazidim Dr. Eberth]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43215154","OMOP477931","Ceftazidime 1000 MG [CEFTAZIDIME ACTAVIS]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43160429","OMOP477932","Ceftazidime 1000 MG [CEFTAZIDIME AGUETTANT]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","35409598","OMOP1143183","Ceftazidime 1000 MG [CEFTAZIDIME ARROW]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","35412690","OMOP1146275","Ceftazidime 1000 MG [CEFTAZIDIME GERDA]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43193280","OMOP477933","Ceftazidime 1000 MG [CEFTAZIDIME KABI]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43149195","OMOP477935","Ceftazidime 1000 MG [CEFTAZIDIME MYLAN]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43138257","OMOP477936","Ceftazidime 1000 MG [CEFTAZIDIME PANMEDICA]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43204289","OMOP477937","Ceftazidime 1000 MG [CEFTAZIDIME PANPHARMA]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43193281","OMOP477938","Ceftazidime 1000 MG [CEFTAZIDIME TEVA]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40923122","OMOP2121084","Ceftazidime 1000 MG [Ceftazidim Hexal]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","41235628","OMOP2433590","Ceftazidime 1000 MG [Ceftazidim Hikma]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","41110691","OMOP2308653","Ceftazidime 1000 MG [Ceftazidim Mip]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","41266517","OMOP2464479","Ceftazidime 1000 MG [Ceftazidim Ratioph]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40829671","OMOP2027633","Ceftazidime 1000 MG [Ceftazidim Stragen]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44042013","OMOP1036644","Ceftazidime 1000 MG [Ceptaz]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40107471","566016","Ceftazidime 1000 MG [Fortum]","Branded Drug Comp","Non-Standard","0","0","Drug","RxNorm"
"","21034209","OMOP388749","Ceftazidime 1000 MG [Fortum]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","43204290","OMOP477939","Ceftazidime 1000 MG [FORTUMSET]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","36261705","OMOP3112580","Ceftazidime 1000 MG [Glazidim]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40829670","OMOP2027632","Ceftazidime 1000 MG [Infectozidim]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44084681","OMOP1079312","Ceftazidime 1000 MG Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","40107470","562060","Ceftazidime 1000 MG Injectable Solution","Clinical Drug","Non-Standard","0","0","Drug","RxNorm"
"","41180859","OMOP2378821","Ceftazidime 1000 MG Injectable Solution Box of 1","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44071825","OMOP1066456","Ceftazidime 1000 MG Injectable Solution Box of 10","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","35743449","OMOP2744910","Ceftazidime 1000 MG Injectable Solution Box of 10 by A A H","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40825680","OMOP2023642","Ceftazidime 1000 MG Injectable Solution Box of 10 by Dr. Friedrich Eberth","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35760136","OMOP2761597","Ceftazidime 1000 MG Injectable Solution Box of 10 by Wockhardt","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35747643","OMOP2749104","Ceftazidime 1000 MG Injectable Solution Box of 1 by A A H","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35747644","OMOP2749105","Ceftazidime 1000 MG Injectable Solution Box of 1 by Genus","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35755985","OMOP2757446","Ceftazidime 1000 MG Injectable Solution Box of 1 by Kent","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35743452","OMOP2744913","Ceftazidime 1000 MG Injectable Solution Box of 1 by Mylan","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35747642","OMOP2749103","Ceftazidime 1000 MG Injectable Solution Box of 1 by Wockhardt","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40899618","OMOP2097580","Ceftazidime 1000 MG Injectable Solution Box of 25","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40868545","OMOP2066507","Ceftazidime 1000 MG Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41305186","OMOP2503148","Ceftazidime 1000 MG Injectable Solution Box of 50","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","35747641","OMOP2749102","Ceftazidime 1000 MG Injectable Solution Box of 5 by A A H","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41012113","OMOP2210075","Ceftazidime 1000 MG Injectable Solution Box of 5 by Dr. Friedrich Eberth","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40980801","OMOP2178763","Ceftazidime 1000 MG Injectable Solution Box of 5 by Pharmore","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35751744","OMOP2753205","Ceftazidime 1000 MG Injectable Solution by A A H","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44115754","OMOP1110385","Ceftazidime 1000 MG Injectable Solution by Fresenius","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35751745","OMOP2753206","Ceftazidime 1000 MG Injectable Solution by Genus","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35768481","OMOP2769942","Ceftazidime 1000 MG Injectable Solution by Kent","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35755987","OMOP2757448","Ceftazidime 1000 MG Injectable Solution by Mylan","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44089912","OMOP1084543","Ceftazidime 1000 MG Injectable Solution by Sterimax","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35747645","OMOP2749106","Ceftazidime 1000 MG Injectable Solution by Wockhardt","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40848633","OMOP2046595","Ceftazidime 1000 MG Injectable Solution [Ceftazidim]","Branded Drug","Non-Standard","0","0","Drug","RxNorm Extension"
"","41066702","OMOP2264664","Ceftazidime 1000 MG Injectable Solution [Ceftazidim] Box of 10","Branded Drug Box","Non-Standard","0","0","Drug","RxNorm Extension"
"","40942117","OMOP2140079","Ceftazidime 1000 MG Injectable Solution [Ceftazidim] Box of 5","Branded Drug Box","Non-Standard","0","0","Drug","RxNorm Extension"
"","41066701","OMOP2264663","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Dr. Eberth]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","40848631","OMOP2046593","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41137399","OMOP2335361","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 10 by Dr. Friedrich Eberth","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40848632","OMOP2046594","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Dr. Eberth] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41066700","OMOP2264662","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME ACTAVIS]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41129558","OMOP2327520","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME ACTAVIS] Box of 1","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40856249","OMOP2054211","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME ACTAVIS] Box of 1 by Puren","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41223175","OMOP2421137","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME ACTAVIS] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41106006","OMOP2303968","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME ACTAVIS] Box of 5 by Puren","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","36268356","OMOP3119231","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME KABI]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","36265760","OMOP3116635","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME KABI] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","36258680","OMOP3109555","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME KABI] Box of 10 by Fresenius","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","36258101","OMOP3108976","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME MYLAN]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","36263204","OMOP3114079","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME MYLAN] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","36258925","OMOP3109800","Ceftazidime 1000 MG Injectable Solution [CEFTAZIDIME MYLAN] Box of 5 by Mylan","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41035507","OMOP2233469","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hexal]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","40848630","OMOP2046592","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hexal] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41231081","OMOP2429043","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hexal] Box of 10 by Novartis","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41129557","OMOP2327519","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hexal] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40918452","OMOP2116414","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hexal] Box of 5 by Novartis","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41098213","OMOP2296175","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hikma]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","40879786","OMOP2077748","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hikma] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40980802","OMOP2178764","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Hikma] Box of 10 by Hikma","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41161004","OMOP2358966","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Mip]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41316486","OMOP2514448","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Mip] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41161003","OMOP2358965","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Ratioph]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41285198","OMOP2483160","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Ratioph] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41292971","OMOP2490933","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Ratioph] Box of 5 by Ratiopharm","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40942116","OMOP2140078","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Stragen]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","40825915","OMOP2023877","Ceftazidime 1000 MG Injectable Solution [Ceftazidim Stragen] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44112631","OMOP1107262","Ceftazidime 1000 MG Injectable Solution [Ceptaz]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","44073956","OMOP1068587","Ceftazidime 1000 MG Injectable Solution [Ceptaz] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44077026","OMOP1071657","Ceftazidime 1000 MG Injectable Solution [Ceptaz] Box of 10 by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44102946","OMOP1097577","Ceftazidime 1000 MG Injectable Solution [Ceptaz] by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44048181","OMOP1042812","Ceftazidime 1000 MG Injectable Solution [Fortaz]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","44061160","OMOP1055791","Ceftazidime 1000 MG Injectable Solution [Fortaz] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44064320","OMOP1058951","Ceftazidime 1000 MG Injectable Solution [Fortaz] Box of 10 by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41223178","OMOP2421140","Ceftazidime 1000 MG Injectable Solution [Fortum]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","40025019","201807","Ceftazidime 1000 MG Injectable Solution [Fortum]","Branded Drug","Non-Standard","0","0","Drug","RxNorm"
"","35758632","OMOP2760093","Ceftazidime 1000 MG Injectable Solution [Fortum] Box of 1","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","35751742","OMOP2753203","Ceftazidime 1000 MG Injectable Solution [Fortum] Box of 1 by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41223177","OMOP2421139","Ceftazidime 1000 MG Injectable Solution [Fortum] Box of 25","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41285197","OMOP2483159","Ceftazidime 1000 MG Injectable Solution [Fortum] Box of 50","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","35751743","OMOP2753204","Ceftazidime 1000 MG Injectable Solution [Fortum] by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","36265761","OMOP3116636","Ceftazidime 1000 MG Injectable Solution [Glazidim]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","36263763","OMOP3114638","Ceftazidime 1000 MG Injectable Solution [Glazidim] by GSK","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41316485","OMOP2514447","Ceftazidime 1000 MG Injectable Solution [Infectozidim]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41316484","OMOP2514446","Ceftazidime 1000 MG Injectable Solution [Infectozidim] Box of 10","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40025020","105181","Ceftazidime 1000 MG Injectable Solution [Kefadim]","Branded Drug","Non-Standard","0","0","Drug","RxNorm"
"","35750290","OMOP2751751","Ceftazidime 1000 MG Injectable Solution [Kefadim]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","35766947","OMOP2768408","Ceftazidime 1000 MG Injectable Solution [Kefadim] Box of 1","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","35747640","OMOP2749101","Ceftazidime 1000 MG Injectable Solution [Kefadim] Box of 1 by Flynn","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","36263858","OMOP3114733","Ceftazidime 1000 MG Injectable Solution [Kefadim] by Eurocept","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35768478","OMOP2769939","Ceftazidime 1000 MG Injectable Solution [Kefadim] by Flynn","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","40910803","OMOP2108765","Ceftazidime 1000 MG Injectable Solution [Solvetan]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41223176","OMOP2421138","Ceftazidime 1000 MG Injectable Solution [Solvetan] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","44123678","OMOP1118309","Ceftazidime 1000 MG Injectable Suspension","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","44112630","OMOP1107261","Ceftazidime 1000 MG Injectable Suspension [Fortaz]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","44038173","OMOP1032804","Ceftazidime 1000 MG Injectable Suspension [Fortaz] by Glaxosmithkline","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44048183","OMOP1042814","Ceftazidime 1000 MG Injectable Suspension [Tazidime]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","44038175","OMOP1032806","Ceftazidime 1000 MG Injectable Suspension [Tazidime] by Lilly","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","44891196","00264314311","Ceftazidime 1000 MG Injection","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45102099","44567023525","Ceftazidime 1000 MG Injection","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","42844083","52565011212","Ceftazidime 1000 MG Injection","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44960800","00781317796","Ceftazidime 1000 MG Injection","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44930571","25021012720","Ceftazidime 1000 MG Injection","11-digit NDC","Non-Standard","0","0","Drug","NDC"
