ï»¿"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary"
"","42546875","MTHU001392","AZTREONAM 20MG/ML/DEXTROSE 5% INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","4320760","4012111","AZTREONAM 20MG/ML/DEXTROSE 5% INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","42854523","N0000160024","AZTREONAM 20MG/ML/DEXTROSE 5% INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","41204977","OMOP2402939","Aztreonam 20 MG/ML [Dynabiotic]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","41212827","OMOP2410789","Aztreonam 20 MG/ML Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","19073780","308466","Aztreonam 20 MG/ML Injectable Solution","Clinical Drug","Non-Standard","0","0","Drug","RxNorm"
"","45093594","00003223101","Aztreonam 20 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44933523","51479004801","Aztreonam 20 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","1715119","213589","Aztreonam 20 MG/ML Injectable Solution [Azactam]","Branded Drug","Non-Standard","0","0","Drug","RxNorm"
"","45366470","00003223051","Aztreonam 20 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","41162132","OMOP2360094","Aztreonam 20 MG/ML Injectable Solution [Azactam]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41067921","OMOP2265883","Aztreonam 20 MG/ML Injectable Solution [Azactam] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40912031","OMOP2109993","Aztreonam 20 MG/ML Injectable Solution [Azactam] Box of 500","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41243809","OMOP2441771","Aztreonam 20 MG/ML Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40962620","OMOP2160582","Aztreonam 20 MG/ML Injectable Solution Box of 500","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40869146","OMOP2067108","Aztreonam 20 MG/ML Injectable Suspension","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","41099401","OMOP2297363","Aztreonam 20 MG/ML Injectable Suspension [Dynabiotic]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","4214928","417571004","Aztreonam 20mg/mL injection solution 50mL plastic container","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","44894453","063323402","AZTREONAM 2 g/1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [Aztreonam]","9-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45212931","000032570","aztreonam 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, FOR SOLUTION","9-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45846708","633230402","aztreonam 2g/1 INTRAMUSCULAR; INTRAVENOUS INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION","9-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45212930","000032240","aztreonam 2g/50mL INTRAVENOUS INJECTION, SOLUTION","9-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45409703","728","aztreonam 2 g/50 mL intravenous solution","Multum","Non-Standard","0","0","Drug","Multum"
"","43060459","1003071","aztreonam 2g infusion","Clinical Drug","Non-Standard","0","0","Drug","Multilex"
"","45410930","731","Aztreonam, 2 g injectable powder for injection","Multum","Non-Standard","0","0","Drug","Multum"
"","42546877","MTHU001393","AZTREONAM 2GM/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","4277565","4002039#4277565","AZTREONAM 2GM/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","42854525","N0000150214","AZTREONAM 2GM/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","43082413","3003070","aztreonam 2g powder for solution for injection","Clinical Drug","Non-Standard","0","0","Drug","Multilex"
"","37800097","60204020","Aztreonam 2g powder for solution for injection vials","Gemscript","Non-Standard","0","0","Drug","Gemscript"
"","37889161","96929996","Aztreonam 2g powder for solution for injection vials","Gemscript THIN","Non-Standard","0","0","Drug","Gemscript"
"","4207722","323962000","Aztreonam 2g powder for solution for injection vials","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","37888923","96927996","Aztreonam 2g powder for solution for injection vials","Gemscript THIN","Non-Standard","0","0","Drug","Gemscript"
"","46098810","4343911000001109","Aztreonam 2g powder for solution for injection vials 1 vial","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","37889158","96928998","Aztreonam 2g/vial infusion","Gemscript THIN","Non-Standard","0","0","Drug","Gemscript"
"","37800105","60208020","Aztreonam 2g/vial infusion","Gemscript","Non-Standard","0","0","Drug","Gemscript"
"","19094972","340910","Aztreonam 333 MG/ML","Clinical Drug Comp","Non-Standard","0","0","Drug","RxNorm"
"","19117663","566024","Aztreonam 333 MG/ML [Azactam]","Branded Drug Comp","Non-Standard","0","0","Drug","RxNorm"
"","45008203","00003250215","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45159317","63323039720","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45059603","00003250315","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45247137","00003250320","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45281356","00003250120","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45195670","00003255020","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45155657","54179004115","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45144401","00003256015","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45144400","00003250310","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","19073791","308467","Aztreonam 333 MG/ML Injectable Solution","Clinical Drug","Non-Standard","0","0","Drug","RxNorm"
"","45281355","00003250115","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44923452","00003250220","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45366471","00003255015","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45110624","00003250210","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45110625","00003257015","Aztreonam 333 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44925451","00338352841","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44980459","12698004005","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45052510","51479004010","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45376546","51479004115","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44991129","00003256010","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44895652","12698004105","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45321739","12698004100","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45342444","51479005210","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44848048","51479005005","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45161541","00003256020","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45325503","51479004200","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45334528","00338352741","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45120585","51479004210","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45120584","51479004110","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45099156","10130075210","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45076662","00003257020","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","19025854","201828","Aztreonam 333 MG/ML Injectable Solution [Azactam]","Branded Drug","Non-Standard","0","0","Drug","RxNorm"
"","45008204","00003255010","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44933524","51479005115","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44933522","51479004005","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44889286","00003257010","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44860745","10130075325","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45188654","51479004100","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44984226","51479005110","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45031116","10130075225","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45031753","12698004205","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45086534","51479004215","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45137481","51479004201","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45188655","51479004101","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45205867","51479004230","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45235765","10130075310","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45291510","51479005230","Aztreonam 333 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","1715145","315453","Aztreonam 40 MG/ML","Clinical Drug Comp","Non-Standard","0","0","Drug","RxNorm"
"","19042989","573466","Aztreonam 40 MG/ML [Azactam]","Branded Drug Comp","Non-Standard","0","0","Drug","RxNorm"
"","42546879","MTHU001394","AZTREONAM 40MG/ML/DEXTROSE 5% INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","42854527","N0000160025","AZTREONAM 40MG/ML/DEXTROSE 5% INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","4321360","4012112","AZTREONAM 40MG/ML/DEXTROSE 5% INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","45308485","51479004910","Aztreonam 40 MG/ML Injectable Solution","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","19073792","308468","Aztreonam 40 MG/ML Injectable Solution","Clinical Drug","Non-Standard","0","0","Drug","RxNorm"
"","44855149","00003224101","Aztreonam 40 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","19047931","213590","Aztreonam 40 MG/ML Injectable Solution [Azactam]","Branded Drug","Non-Standard","0","0","Drug","RxNorm"
"","44991128","00003224051","Aztreonam 40 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","44950419","51479004901","Aztreonam 40 MG/ML Injectable Solution [Azactam]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","4166721","416051005","Aztreonam 40mg/mL injection solution 50mL plastic container","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","21093665","OMOP398514","Aztreonam 500 MG","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44996203","063323397","AZTREONAM 500 mg/1 INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [Aztreonam]","9-digit NDC","Non-Standard","0","0","Drug","NDC"
"","21093666","OMOP398515","Aztreonam 500 MG [Azactam]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40861142","OMOP2059104","Aztreonam 500 MG [Dynabiotic]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","45413350","733","aztreonam 500 mg injectable powder for injection","Multum","Non-Standard","0","0","Drug","Multum"
"","41274657","OMOP2472619","Aztreonam 500 MG Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","41193330","OMOP2391292","Aztreonam 500 MG Injectable Solution [Azactam]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","41036680","OMOP2234642","Aztreonam 500 MG Injectable Solution [Azactam] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41162131","OMOP2360093","Aztreonam 500 MG Injectable Solution [Azactam] Box of 500","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","35751556","OMOP2753017","Aztreonam 500 MG Injectable Solution [Azactam] Box of 5 by Bristol Myers Squibb","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35743228","OMOP2744689","Aztreonam 500 MG Injectable Solution [Azactam] by Bristol Myers Squibb","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","41024876","OMOP2222838","Aztreonam 500 MG Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41274656","OMOP2472618","Aztreonam 500 MG Injectable Solution Box of 500","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41067920","OMOP2265882","Aztreonam 500 MG Injectable Solution [Dynabiotic]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","21172300","OMOP398516","Aztreonam 500 MG Injection","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","21162572","OMOP398518","Aztreonam 500 MG Injection [Azactam]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","21172301","OMOP398520","Aztreonam 500 MG Injection [Azactam] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","21034781","OMOP398521","Aztreonam 500 MG Injection [Azactam] Box of 5 by Bristol Myers Squibb","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","21064309","OMOP398519","Aztreonam 500 MG Injection [Azactam] by Bristol Myers Squibb","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","21093667","OMOP398517","Aztreonam 500 MG Injection Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43060458","1003070","aztreonam 500mg powder for solution for injection","Clinical Drug","Non-Standard","0","0","Drug","Multilex"
"","37889163","96929998","Aztreonam 500mg powder for solution for injection vials","Gemscript THIN","Non-Standard","0","0","Drug","Gemscript"
"","37800093","60202020","Aztreonam 500mg powder for solution for injection vials","Gemscript","Non-Standard","0","0","Drug","Gemscript"
"","4207721","323960008","Aztreonam 500mg powder for solution for injection vials","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","46098814","4342711000001104","Aztreonam 500mg powder for solution for injection vials 5 vial","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","42854526","N0000150212","AZTREONAM 500MG/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","4282426","4002039#4282426","AZTREONAM 500MG/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","42557994","4002037","AZTREONAM 500MG/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","42546878","MTHU001395","AZTREONAM 500MG/VIL INJ","VA Product","Non-Standard","0","0","Drug","VA Product"
"","41108497","OMOP2306459","Aztreonam 50 MG/ML","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40923421","OMOP2121383","Aztreonam 50 MG/ML [Azactam]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","40861141","OMOP2059103","Aztreonam 50 MG/ML [Dynabiotic]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","41056134","OMOP2254096","Aztreonam 50 MG/ML Injectable Solution","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","40912030","OMOP2109992","Aztreonam 50 MG/ML Injectable Solution [Azactam]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","40880982","OMOP2078944","Aztreonam 50 MG/ML Injectable Solution [Azactam] Box of 5","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40943284","OMOP2141246","Aztreonam 50 MG/ML Injectable Solution [Azactam] Box of 500","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","40962619","OMOP2160581","Aztreonam 50 MG/ML Injectable Solution Box of 5","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41274655","OMOP2472617","Aztreonam 50 MG/ML Injectable Solution Box of 500","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","41099399","OMOP2297361","Aztreonam 50 MG/ML Injectable Solution [Dynabiotic]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","21142793","OMOP398524","Aztreonam 75 MG","Clinical Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44573644","OMOP175892","AZTREONAM 75 MG","Clinical Drug Comp","Non-Standard","0","0","Drug","DPD"
"","21054449","OMOP398525","Aztreonam 75 MG [Cayston]","Branded Drug Comp","Standard","0","0","Drug","RxNorm Extension"
"","44545683","OMOP141740","AZTREONAM 75 MG [CAYSTON]","Branded Drug Comp","Non-Standard","0","0","Drug","DPD"
"","36891867","OMOP989625","Aztreonam 75 MG Dry Powder Inhaler","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","36881194","OMOP995190","Aztreonam 75 MG Dry Powder Inhaler Box of 84","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","36888052","OMOP1004720","Aztreonam 75 MG Dry Powder Inhaler [Cayston]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","36882274","OMOP999057","Aztreonam 75 MG Dry Powder Inhaler [Cayston] Box of 84","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","43195334","OMOP496193","Aztreonam 75 MG Dry Powder Inhaler [Cayston] Box of 84 by Gilead","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","21132853","OMOP398526","Aztreonam 75 MG Inhalant Powder","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","21025057","OMOP398527","Aztreonam 75 MG Inhalant Powder Box of 84","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","21152670","OMOP398528","Aztreonam 75 MG Inhalant Powder [Cayston]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","21103570","OMOP398530","Aztreonam 75 MG Inhalant Powder [Cayston] Box of 84","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","21054450","OMOP398531","Aztreonam 75 MG Inhalant Powder [Cayston] Box of 84 by Gilead","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","35412539","OMOP1146124","Aztreonam 75 MG Inhalant Powder [Cayston] Box of 84 by GILEAD SCIENCES INTERNATIONAL (ROYAUME-UNI)","Marketed Product","Non-Standard","0","0","Drug","RxNorm Extension"
"","21162573","OMOP398529","Aztreonam 75 MG Inhalant Powder [Cayston] by Gilead","Marketed Product","Standard","0","0","Drug","RxNorm Extension"
"","45413979","25922","aztreonam 75 mg inhalation powder for reconstitution","Multum","Non-Standard","0","0","Drug","Multum"
"","44652070","OMOP213736","AZTREONAM 75 MG INHALATION POWDER FOR SOLUTION","Clinical Drug","Non-Standard","0","0","Drug","DPD"
"","36267509","OMOP3118384","Aztreonam 75 MG/ML Inhalant Powder","Clinical Drug","Standard","0","0","Drug","RxNorm Extension"
"","36270009","OMOP3120884","Aztreonam 75 MG/ML Inhalant Powder Box of 84","Clinical Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","36258170","OMOP3109045","Aztreonam 75 MG/ML Inhalant Powder [Cayston]","Branded Drug","Standard","0","0","Drug","RxNorm Extension"
"","36265839","OMOP3116714","Aztreonam 75 MG/ML Inhalant Powder [Cayston] Box of 84","Branded Drug Box","Standard","0","0","Drug","RxNorm Extension"
"","45056948","61958090101","Aztreonam 75 MG/ML Inhalant Solution [Cayston]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45346916","61958090110","Aztreonam 75 MG/ML Inhalant Solution [Cayston]","11-digit NDC","Non-Standard","0","0","Drug","NDC"
"","45963473","17463011000001100","Aztreonam 75mg powder and solvent for nebuliser solution vials","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","37764510","37435020","Aztreonam 75mg powder and solvent for nebuliser solution vials","Gemscript","Non-Standard","0","0","Drug","Gemscript"
"","46084306","17463111000001104","Aztreonam 75mg powder and solvent for nebuliser solution vials 84 vial","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","37854609","82085998","Aztreonam 75mg powder and solvent for nebuliser solution vials with device","Gemscript THIN","Non-Standard","0","0","Drug","Gemscript"
"","37858994","82074998","Aztreonam 75mg powder and solvent for nebuliser solution vials with device","Gemscript THIN","Non-Standard","0","0","Drug","Gemscript"
"","37832668","98559020","Aztreonam 75mg powder and solvent for nebuliser solution vials with device","Gemscript","Non-Standard","0","0","Drug","Gemscript"
"","45963474","17463411000001109","Aztreonam 75mg powder and solvent for nebuliser solution vials with device","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","46084305","17463511000001108","Aztreonam 75mg powder and solvent for nebuliser solution vials with device 84 vial","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","40483744","445432007","Aztreonam 75mg powder for nebulizer solution","Pharma/Biol Product","Non-Standard","0","0","Drug","SNOMED"
"","43074550","1017914","aztreonam 75mg powder for solution for nebulisation","Clinical Drug","Non-Standard","0","0","Drug","Multilex"
"","42861007","N0000181626","AZTREONAM 75MG/VI PWDR,INHL","VA Product","Non-Standard","0","0","Drug","VA Product"
"","40227229","4030018","AZTREONAM 75MG/VI PWDR,INHL","VA Product","Non-Standard","0","0","Drug","VA Product"
"","4099264","293027002","Aztreonam adverse reaction","Clinical Finding","Standard","0","0","Condition","SNOMED"
"","4168745","294565006","Aztreonam allergy","Clinical Finding","Standard","0","0","Observation","SNOMED"
"","40557413","391808003","Aztreonam - chemical","Substance","Non-Standard","0","0","Observation","SNOMED"
"","40791655","LP69746-3","Aztreonam+Clavulanate | Isolate","LOINC Hierarchy","Classification","0","0","Measurement","LOINC"
"","3034938","41727-9","Aztreonam+Clavulanate [Susceptibility]","Lab Test","Standard","0","0","Measurement","LOINC"
"","3031398","41663-6","Aztreonam+Clavulanate [Susceptibility] by Disk diffusion (KB)","Lab Test","Standard","0","0","Measurement","LOINC"
"","3032111","41664-4","Aztreonam+Clavulanate [Susceptibility] by Gradient strip","Lab Test","Standard","0","0","Measurement","LOINC"
"","3034308","41662-8","Aztreonam+Clavulanate [Susceptibility] by Minimum inhibitory concentration (MIC)","Lab Test","Standard","0","0","Measurement","LOINC"
"","44804992","783321000000102","Aztreonam desensitisation therapy","Procedure","Standard","0","0","Procedure","SNOMED"
"","45466145","8680200","Aztreonam desensitisation therapy","Read","Non-Standard","0","0","Procedure","Read"
"","4272847","N0000021878","AZTREONAM/DEXTROSE","Pharma Preparation","Non-Standard","0","0","Drug","NDFRT"
"","43173476","OMOP496190","Aztreonam Dry Powder Inhaler","Clinical Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","43173477","OMOP496191","Aztreonam Dry Powder Inhaler [Cayston]","Branded Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","43533532","73509-2","Aztreonam induced platelet IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC)","Lab Test","Standard","0","0","Measurement","LOINC"
"","43533531","73508-4","Aztreonam induced platelet IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC)","Lab Test","Standard","0","0","Measurement","LOINC"
"","42483137","OMOP418845","Aztreonam Inhalant Powder","Clinical Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","42481360","OMOP418846","Aztreonam Inhalant Powder [Cayston]","Branded Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","44575440","OMOP201200","AZTREONAM INHALATION POWDER FOR SOLUTION","Clinical Drug Form","Non-Standard","0","0","Drug","DPD"
"","44610937","OMOP230003","AZTREONAM INHALATION POWDER FOR SOLUTION [CAYSTON]","Branded Drug Form","Non-Standard","0","0","Drug","DPD"
"","2720970","S0143","AZTREONAM, INHALATION SOLUTION ADMINISTERED THROUGH DME, CONCENTRATED FORM, PER GRAM","HCPCS","Non-Standard","0","0","Drug","HCPCS"
"","41298738","OMOP2496700","Aztreonam Injectable Solution","Clinical Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","40013103","376825","Aztreonam Injectable Solution","Clinical Drug Form","Non-Standard","0","0","Drug","RxNorm"
"","40013104","91897","Aztreonam Injectable Solution [Azactam]","Branded Drug Form","Non-Standard","0","0","Drug","RxNorm"
"","40833216","OMOP2031178","Aztreonam Injectable Solution [Azactam]","Branded Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","40926576","OMOP2124538","Aztreonam Injectable Solution [Dynabiotic]","Branded Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","40986748","OMOP2184710","Aztreonam Injectable Suspension","Clinical Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","40957842","OMOP2155804","Aztreonam Injectable Suspension [Dynabiotic]","Branded Drug Form","Standard","0","0","Drug","RxNorm Extension"
"","40790283","LP45943-5","Aztreonam | Isolate","LOINC Hierarchy","Classification","0","0","Measurement","LOINC"
"","40775628","LP131241-4","Aztreonam | Isolate and Serum","LOINC Hierarchy","Classification","0","0","Measurement","LOINC"
"","45244605","619580901","aztreonam KIT","9-digit NDC","Non-Standard","0","0","Drug","NDC"
"","43236233","65045","Aztreonam lysine","Ingredient","Non-Standard","0","0","Drug","BDPM"
"","42535926","734461007","Aztreonam lysine","Substance","Non-Standard","0","0","Drug","SNOMED"
"","45957475","17406011000001109","Aztreonam lysine","Substance","Standard","0","0","Observation","SNOMED"
"","3004838","4135-0","Aztreonam [Mass] of Dose","Lab Test","Standard","0","0","Measurement","LOINC"
"","3003783","3369-6","Aztreonam [Mass/volume] in Serum or Plasma","Lab Test","Standard","0","0","Measurement","LOINC"
"","3033377","25234-6","Aztreonam [Mass/volume] in Unspecified specimen","Lab Test","Standard","0","0","Measurement","LOINC"
"","3037912","16423-6","Aztreonam [Mass/volume] in Urine","Lab Test","Standard","0","0","Measurement","LOINC"
"","4020828","105077001","Aztreonam measurement","Procedure","Standard","0","0","Measurement","SNOMED"
"","36887580","OMOP994427","Aztreonam Prefilled Syringe","Clinical Drug Form","Standard","0","0","Drug","RxNorm Extension"
